DATAFLOW,SEXP: Sex,LTHP: Type of long-term health condition,AGEP: Age,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3085: 3085,POA: Postal Areas,2: Victoria,2021,1313
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2278: 2278,POA: Postal Areas,1: New South Wales,2021,311
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6023: 6023,POA: Postal Areas,5: Western Australia,2021,1161
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5092: 5092,POA: Postal Areas,4: South Australia,2021,1698
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2303: 2303,POA: Postal Areas,1: New South Wales,2021,1253
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3546: 3546,POA: Postal Areas,2: Victoria,2021,37
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3177: 3177,POA: Postal Areas,2: Victoria,2021,942
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4855: 4855,POA: Postal Areas,3: Queensland,2021,56
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3060: 3060,POA: Postal Areas,2: Victoria,2021,952
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3925: 3925,POA: Postal Areas,2: Victoria,2021,367
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5583: 5583,POA: Postal Areas,4: South Australia,2021,90
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5065: 5065,POA: Postal Areas,4: South Australia,2021,855
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6383: 6383,POA: Postal Areas,5: Western Australia,2021,73
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2081: 2081,POA: Postal Areas,1: New South Wales,2021,422
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6322: 6322,POA: Postal Areas,5: Western Australia,2021,14
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6506: 6506,POA: Postal Areas,5: Western Australia,2021,5
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4465: 4465,POA: Postal Areas,3: Queensland,2021,91
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5352: 5352,POA: Postal Areas,4: South Australia,2021,484
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3467: 3467,POA: Postal Areas,2: Victoria,2021,151
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3309: 3309,POA: Postal Areas,2: Victoria,2021,11
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3975: 3975,POA: Postal Areas,2: Victoria,2021,862
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2178: 2178,POA: Postal Areas,1: New South Wales,2021,212
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7213: 7213,POA: Postal Areas,6: Tasmania,2021,31
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3788: 3788,POA: Postal Areas,2: Victoria,2021,177
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3802: 3802,POA: Postal Areas,2: Victoria,2021,1679
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6153: 6153,POA: Postal Areas,5: Western Australia,2021,1294
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3336: 3336,POA: Postal Areas,2: Victoria,2021,634
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2735: 2735,POA: Postal Areas,1: New South Wales,2021,27
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3433: 3433,POA: Postal Areas,2: Victoria,2021,29
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4726: 4726,POA: Postal Areas,3: Queensland,2021,17
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2645: 2645,POA: Postal Areas,1: New South Wales,2021,35
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3483: 3483,POA: Postal Areas,2: Victoria,2021,68
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3130: 3130,POA: Postal Areas,2: Victoria,2021,2620
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6253: 6253,POA: Postal Areas,5: Western Australia,2021,57
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6516: 6516,POA: Postal Areas,5: Western Australia,2021,168
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2090: 2090,POA: Postal Areas,1: New South Wales,2021,898
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3393: 3393,POA: Postal Areas,2: Victoria,2021,302
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6311: 6311,POA: Postal Areas,5: Western Australia,2021,38
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4480: 4480,POA: Postal Areas,3: Queensland,2021,55
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2168: 2168,POA: Postal Areas,1: New South Wales,2021,2698
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3988: 3988,POA: Postal Areas,2: Victoria,2021,102
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7305: 7305,POA: Postal Areas,6: Tasmania,2021,158
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3757: 3757,POA: Postal Areas,2: Victoria,2021,981
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3139: 3139,POA: Postal Areas,2: Victoria,2021,1432
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6211: 6211,POA: Postal Areas,5: Western Australia,2021,732
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2343: 2343,POA: Postal Areas,1: New South Wales,2021,377
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2355: 2355,POA: Postal Areas,1: New South Wales,2021,72
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5157: 5157,POA: Postal Areas,4: South Australia,2021,243
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4031: 4031,POA: Postal Areas,3: Queensland,2021,1492
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6218: 6218,POA: Postal Areas,5: Western Australia,2021,66
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4385: 4385,POA: Postal Areas,3: Queensland,2021,96
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5454: 5454,POA: Postal Areas,4: South Australia,2021,46
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2119: 2119,POA: Postal Areas,1: New South Wales,2021,648
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2427: 2427,POA: Postal Areas,1: New South Wales,2021,394
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2617: 2617,POA: Postal Areas,8: Australian Capital Territory,2021,3911
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2725: 2725,POA: Postal Areas,1: New South Wales,2021,40
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2906: 2906,POA: Postal Areas,8: Australian Capital Territory,2021,2059
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3722: 3722,POA: Postal Areas,2: Victoria,2021,491
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5125: 5125,POA: Postal Areas,4: South Australia,2021,2011
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4810: 4810,POA: Postal Areas,3: Queensland,2021,2107
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2401: 2401,POA: Postal Areas,1: New South Wales,2021,22
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6638: 6638,POA: Postal Areas,5: Western Australia,2021,39
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2141: 2141,POA: Postal Areas,1: New South Wales,2021,1052
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6243: 6243,POA: Postal Areas,5: Western Australia,2021,4
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2675: 2675,POA: Postal Areas,1: New South Wales,2021,96
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6603: 6603,POA: Postal Areas,5: Western Australia,2021,93
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4375: 4375,POA: Postal Areas,3: Queensland,2021,9
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6620: 6620,POA: Postal Areas,5: Western Australia,2021,19
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5520: 5520,POA: Postal Areas,4: South Australia,2021,68
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3727: 3727,POA: Postal Areas,2: Victoria,2021,44
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4799: 4799,POA: Postal Areas,3: Queensland,2021,79
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3753: 3753,POA: Postal Areas,2: Victoria,2021,291
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2131: 2131,POA: Postal Areas,1: New South Wales,2021,2150
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5422: 5422,POA: Postal Areas,4: South Australia,2021,218
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4887: 4887,POA: Postal Areas,3: Queensland,2021,166
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3429: 3429,POA: Postal Areas,2: Victoria,2021,4502
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2071: 2071,POA: Postal Areas,1: New South Wales,2021,658
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3004: 3004,POA: Postal Areas,2: Victoria,2021,837
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6124: 6124,POA: Postal Areas,5: Western Australia,2021,114
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5700: 5700,POA: Postal Areas,4: South Australia,2021,998
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3272: 3272,POA: Postal Areas,2: Victoria,2021,177
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2217: 2217,POA: Postal Areas,1: New South Wales,2021,1410
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3958: 3958,POA: Postal Areas,2: Victoria,2021,29
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4731: 4731,POA: Postal Areas,3: Queensland,2021,3
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,0854: 0854,POA: Postal Areas,7: Northern Territory,2021,18
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3527: 3527,POA: Postal Areas,2: Victoria,2021,83
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2316: 2316,POA: Postal Areas,1: New South Wales,2021,653
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4424: 4424,POA: Postal Areas,3: Queensland,2021,6
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3561: 3561,POA: Postal Areas,2: Victoria,2021,494
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6461: 6461,POA: Postal Areas,5: Western Australia,2021,52
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3698: 3698,POA: Postal Areas,2: Victoria,2021,86
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5025: 5025,POA: Postal Areas,4: South Australia,2021,696
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5214: 5214,POA: Postal Areas,4: South Australia,2021,1195
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6363: 6363,POA: Postal Areas,5: Western Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4511: 4511,POA: Postal Areas,3: Queensland,2021,1120
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5440: 5440,POA: Postal Areas,4: South Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2222: 2222,POA: Postal Areas,1: New South Wales,2021,649
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4075: 4075,POA: Postal Areas,3: Queensland,2021,2390
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2370: 2370,POA: Postal Areas,1: New South Wales,2021,841
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5231: 5231,POA: Postal Areas,4: South Australia,2021,134
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2159: 2159,POA: Postal Areas,1: New South Wales,2021,341
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3212: 3212,POA: Postal Areas,2: Victoria,2021,1954
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2902: 2902,POA: Postal Areas,8: Australian Capital Territory,2021,1712
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2076: 2076,POA: Postal Areas,1: New South Wales,2021,1625
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5310: 5310,POA: Postal Areas,4: South Australia,2021,0
